Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
136197,B001PQOB4O,A9FKB0I8QAIFZ,"""Joan M. Greer """"J. GREER""""""",5,5,5,1237939200,absolutely delicious,I ALWAYS MAKE ANYTHING I BAKE FROM STRACH  BUT SHOPPING IN COSTCO ONE DAY I SAW THIS PRODUCT AND SINCE I WAS HAVING CHILI THAT NIGHT FOR DINNER I THOUGHT I WOULD TRY IT  WHAT A GREAT PRODUCT  SO TODAY I GO TO GET MORE AT COSTCO AND THEY DON'T HAVE IT  SO I WENT I LINE AND ORDERED IT FROM YOU  WE LOVE IT  AND WHAT IS LEFT OVER IS GREAT FOR YOUR MORNING COFFEE
35496,B0007OPW66,A3VQP8EVSSRR6R,"""Tim """"Golden Retriever Fan""""""",2,4,1,1293148800,Bad Change,"""I used to love Clark Bars.  The operative words are USED TO.  The """"natural"""" reformulation leaves a bad taste in my mouth (pun intended).  I sure wish they'd return to their original recipe."""
68302,B003EM7J9Q,A2QVP2TX7E5VNO,Daniel Carlquist,0,0,5,1272758400,excellent,excellent product....bag expands like popcorn..chowed a bag during avatar the the other night and fell like i was at the movies
36168,B000FBQ594,A3BSGAA7N0O1SC,"""R. Talathi """"foodandfunlover""""""",4,15,1,1167782400,Horrible! Cookies,Do NOT buy this product. I donated my entire box to the local food bank.<br /><br />Cream filling has some peculiar smell such that you will not feel like eating these cookies. Seriously stay away for this product
104435,B000YSRK7E,A28I98PKHZZKVB,"""N. Brabec """"Dispensing Unappreciated Advice Daily""""""",2,2,4,1219968000,It's an olive tampanade chip!,I really love olive tampanade and these chips brought the taste home; you can actually see the olives. They have an artisan quality in that they are the exact opposite of processed chips that all taste the same. I munched my sample bag down in mere seconds and decided to buy the full size package from Amazon. They get 4 stars instead of 5 to reflect the high cost per ounce.
40823,B003ZIEZGO,A2MUGFV2TDQ47K,"""Lynrie """"Oh HELL no""""""",0,0,4,1324684800,100% American Juice From Concentrate!,The product I received is good Florida Orange Juice from concentrate NOT as described here. When chilled it tastes as well as the refrigerated dairy case version. At the right price it's worth a try!
143999,B000IQWOJG,A14BR3MARPQ1AR,Annette Rye,4,4,5,1178496000,Clorets,Clorets are great for getting rid of bad breath and also helps to make your stomach feel better when it is upset!<br /><br />Thanks for the Great Price and Quick Delivery.!!!!!!
91774,B0000GIZTC,A29UH663BZ88D9,"""THOR R CASPELL """"TODD ROYALL CASPELL""""""",2,2,5,1186617600,THE BEST POP IN THE WORLD,This stuff is GREAT like sweet fizzy apple juice. Good with Tequila too. HIGHLY RECOMMEND !
11310,B0041QD39O,A39FYFIK2XH7Z1,Tacey Whitney,12,15,5,1309219200,Best Coffee Ever!!,We are definately coffee addicts and have tried tons of different coffees out there on the internet over the years. We go through a pound of coffee every 5 days. We have ordered from almost every specialty coffee place out there and alot of them were great ones but was always still looking for that certain taste and this one has it!! I am so happy we decided to try this coffee. We are now monthly subscribers. This is also the first review I have ever posted and I have bought quite a bit from Amazon. This coffee is GREAT!
81080,B004CT1NCY,AKFTHPU6CAWP,Jonathan R Evans,0,0,1,1344384000,been 2 months and still have not received the product,Ordered the product in the middle of june and i have yet to receive the product despite contacting customer service
156002,B000NMGBJE,A3TKBXU9APFV3J,Amber Hardie,0,0,5,1326758400,Excellent!,The product was just as described.  It arrived quickly and I had zero problems.  I would definitely order from the again!!!
178725,B0047IOZ70,A24P78ZUJ7F4T0,Karen,0,0,5,1334793600,Puppy Love!,My bishon/shitzu puppy loves these. They don't last as long as a rawhide more like a treat. The mini size are perfect for her!
128181,B00014IVPQ,A23W7PMMD2THRH,Truth teller,3,3,5,1281052800,The best to seal that moisture in your hair!,Everytime I would  moisturize my hair it would be dry less then a hour because  I have really dry hair.  I  search for a sealer to put on my hair to trap the moisture in my hair.I bought this item because of the other reviews and I love it! I can tell the diffrence my hair is not dry after moisturizing my hair when I seal with this. I seen how this worked to seal my moisture in my hair so I decided to use this as a deep conditioner! OMG I will never use anything ealse for a deep conditioner this made my hair so soft moisturized ect.... I dont use this on my face because I have a skin care regimen that I like already but this product is great for your hair.
101080,B0014B0HWK,A2G0DMUKJUFQLD,Amelia S.,1,2,5,1261353600,Good Stiff,My father has been drinking this tea for years. Its so good for you. Especially men.
59425,B0000D9MTS,AJNF1OAN2K6R7,Patricia A. Reichl,0,0,5,1350000000,gourmet delight,These cheeses arrived promptly.  They were carefully packaged in a foam container with dry ice...maintaining the perfect temperature.<br />A good selection of aged cheeses.
84320,B004713AOQ,A487INQ2SPF24,Michelle B,0,0,5,1346803200,Best Hot Instant Chocolate,Land O Lakes Hot Chocolate is by far the best tasting instant cocoa mix I've ever tried - and I've tried alot of them. It's creamy without being off the scale in calories and fat; little high on the sugar but that's probably why it tastes so good. Highly recommend this product!
70668,B000COMPIY,A1ZGZJDN7CVO41,"""jakintex """"Macintex""""""",3,3,5,1178409600,Awesome treat,"""I am a teacher and I buy the 72 bag pack for my students as """"rewards"""".  The kids love them and they are healthy too!!"""
150211,B0029JHHO2,A1G77Q620AHNUM,"""olliesmom """"mimi l""""""",0,0,4,1336435200,Good flavor,Very good traditional artificial grape flavor. Kind of like grape bubble gum. They are not as hard as I expected but I think they are worth the money.
169517,B003ZT25JM,A13BVINJVUT1I,Virginia Sky Lumb,0,0,5,1323734400,yummy coffee,I live in a Mt. town and the store where I shop doesn't always carry Cafe Francais. I love this coffee and the new packaging. The other international brands are ok but too sweet. That's all and I will keep ordering it by the case and even share it with other people.
153150,B00141WDXG,A1ODSIVHURRKJE,Grace,0,0,1,1336176000,dangerous to your dog's health,do not fed your dog any happy hip = dogswell product - it is not safe - google it<br />if your dog has eaten them regularly have the vet do blood work
95820,B001E6KBYE,A17S7HSTYK520,Amber,1,2,3,1207612800,Received mashed cereal pieces,Bought this item and a few other cereals a few weeks ago and half the box is tiny mashed up pieces and not enjoyable to eat. Would be a great deal if shipping item didn't cause half the cereal to be what you normally find on the very bottom of a box of cereal.
110103,B007PA30ZU,A33N7W0TZJJX22,"""Richard M. Noethlich """"Rick""""""",0,0,4,1346889600,One of the better Dark Coffees.,I like strong coffee and Dark Magic is pretty close to what I like. I am also using San Francisco Bay French Roast both are full bodied with little bitter after taste. If you like Starbucks Blonde or Pikes Place these are not the coffees for you.
16526,B003VZCZ0O,A3W014L4J3PDFR,Frank G,1,1,5,1300320000,As expected,Once more Amazon was great. The product is good for kids even though it has a little bit more sugar than needed.
187254,B0029JHJV8,A25QB563L8QFYF,Bifficus,1,2,5,1332028800,TWIX-Tastic!,Twix. Yummy.<br />Not cheap. Costs more now.<br />Came quick but I had Prime.<br />I may have to buy more they were tasty and it's been awhile.
86699,B003WQUD9M,A1Q2HKBNJ66M1Z,Sammy,0,0,3,1311811200,Great product bad photo,My dog loves the greenies but your photo is misleading. Shows the large box and you are buying the smaller bag. I know you state the size in the title so it's ultimately my fault but I unfortunately went off the picture.
181993,B0009F3POY,A33ISHD3HH6UX1,"""pd """"electronics geek""""""",1,1,5,1291161600,It works.,I have a  4 month old baby and he stopped nursing  as i had to introduce the bottle early. However since I was determined to give him breastmilk and my supply had gone down to 1oz I was desperate to look for solutions. After reseaching many websites and then reading reviews on amazon I decided to try this tea.<br /><br />I took 5 bags of tea and let them soak in hot boiling water and drank it through the day. My supply gradually stated going up even though my son never nursed. I then started taking 3 bags for maintaining my supply.<br /><br />As far as the tea goes even though it has many contents it tastes like you are eating the fennel seeds. Its not the best taste for a tea but its not bad especially if it works.<br />Also you get used to the taste.<br /><br />I am planning to continue to use it as long as I want to give my son breastmilk. At one point i was consistently making 4 oz everytime i pump. I have stopped it and since then my supply has gone down but I am going to start again.<br /><br />Update 1/8/2012<br /><br />I was able to provide breastmilk upto 10 months for my son using tea. At one point I was actually producing 8ounces each time. Will definitely use it again in the future for our second one too.
176570,B002E0KW1Q,A1WD5FCUXYV3ME,M. Weiss,0,0,5,1293667200,Great for School Lunches,These are very handy for school lunches.  My son takes them each day.  He has IBS and the type of fiber in apple sauce does a great job to calm his stomach.  The price at Amazon is much better than at the local store.
106869,B0025UNUPK,A2GO0CFY5LG8H7,Newer1,2,2,5,1342915200,Best Non-sugar Product,This is an excellent sugar substitute.  It has no aftertaste and spoons just like sugar. Buying it at Amazon is most satisfactory.
4652,B0006NEDWC,A201QIA747AULK,Erw,1,1,4,1323043200,Well received treat,My dog loved these and I think they probably helped with his gas and dare I say his breath too.
33988,B00412W76S,A2FBP7NGRMG73O,"""T. Dobbins """"Leak""""""",3,3,5,1259625600,Good!,This is a really good tea.  I am drinking it during my pregnancy to tone the uterus.  Very good taste!
115392,B000JFBYY2,A19PIYCI8DAYHC,"""Mickey """"Minding my own box""""""",1,1,4,1254182400,Nice Treat,"""I have a candy bowl that sets on my desk at work. This """"root beer"""" has been a hit. I bought it at a great price on Amazon and I will buy more when this supply runs out."""
14574,B0032BXUJM,A2G30W7U8VB3XN,J. Burns,0,0,3,1308441600,you'll need a strainer,Excellent coffee flavor - robust without being bitter.  I'd give this a five star rating were it not for the amount of grounds and sludge that are produced.  Don't drink the last quarter of your cup!
137069,B001LQTJ3Q,A3MKIT3HCYPBCA,Careful Shopper,2,2,5,1242172800,An excellent tea,Welsh Brew is an excellent anytime tea.  We have been drinking it for years and are delighted to find it again on Amazon. We have had it on our list for notification of availability and were pleased to see it return. This is a tasty tea with lots of flavor and is great with sugar and milk.<br /><br />My only complaint is that it seems it is often unavailable for order.<br />Update:  11.11.10 We have now been waiting for a month for it to be available again. I signed up for the Subscribe and Save program for this item and the cost is wonderful. If it would just become available again I would be happy. We  are down to our last box of tea.
158273,B000BATJH4,A3EIUN1MJOELLJ,"""J. M. Holland """"Allans_mom""""""",0,0,5,1206835200,My Bella thinks they are THE BEST!,My yellow lab will just about stand on her head for these treats!!! All she has to do is see the red bag. I also love their salmon oil.
76402,B001HTKOWC,A2YDG8QP57UDE3,"""Gift Card Recipient """"Gina""""""",2,2,5,1213574400,Delicious,My local grocery store stopped carrying this brand - but it turns out a better deal through Amazon anyway.  This is my AM beverage of choice!
5280,B004K051VE,A8WO0QVERHXR4,Stephanie A. Jones,0,0,5,1332892800,PB & J,My 2 year old recently was diagnosed allergic to Gluten. These Pb & J bars have saved us. He loves them and these are his favorite flavor.
124279,B005ZBZM52,A3VHU2GYFW8OQC,pattyham,0,0,5,1330214400,Great value and flavor,I am very happy with this coffee!  It works great in my Keurig and the flavor is awesome!  I can brew an extra large cup without losing flavor and the price is right.  I subscribe to automatic deliveries and I normally avoid doing that.
177050,B004FEJ968,A3DP111SNFP3K4,"""Jennifer Sikora """"jennifersikora""""""",1,1,5,1306195200,I WANT MORE!,This was my first time tasting these and all I can say is OMG! They are SO good and not fattening. My whole family loved them--even my picky child!<br /><br />I want to try all the flavors now. This has quickly become one of our favorite cookies.
132125,B000CQIDHE,A2OIVQN4WS608Z,R. Hewitt,0,0,5,1314403200,Unusual and delicious,This is a highly unusual tea -- real licorice root blended with other spices. I've been buying this for ten years and absolutely love it. It's somewhat sweet and densely flavored; very rich. Makes a nice dessert drink or afternoon pick-me-up.
158384,B000HDMVNY,AGNN4OA9GURO2,"""T. Coleman """"T. Coleman""""""",4,4,5,1262822400,DELICIOUS!!!!  I LOVE THIS TEA,This is the best tea that I have ever had.  The creamy spicy taste is not only FANTASTIC but it smells soooooo good.  It's so hard to find in my city so I order it online.  I just wish that I could get the large canisters but it's no big deal.  I'll take it any way that I can  get it.  I LOVE IT!!!
9539,B004T9YUVS,A12BVUR4J6C78N,SMM,0,0,1,1337040000,Disappointed,This huge bag of chocolates contained old (white and cracked) chocolates that were completely melted all over the inside of the bag!  Noone at work would even touch them since they looked so sad and gross... what a waste and disappointment!  Will be wary to ever purchase from this seller again
73372,B003YT343Y,A1XZJ3Z861BYF9,Brandon R Scherzer,0,0,5,1325289600,Good Tea,I'm a newbie at tea drinking but this is a pretty good sampler to get started.  The peppermint is outstanding.
167611,B006BXUZVO,A1PMWT1I668I15,K. Anderson,0,0,4,1338940800,tasty and not too sweet,This cereal is good. The cinnamon and almonds provide enough sweetness to enhance the bran and raisin flavor without being too overpowering. I would definitely recommend to those who are looking for a healthy cereal but prefer one with a little sweetness.
100149,B003IFDRX6,A37MBUKTG3ZQ7I,Johnson & Johnson,1,1,5,1302134400,Pretty good,"""These are pretty good.  The pears (and strawberries) are made in China and transported here but do not suffer the """"damage"""" the strawberries incur.  Too bad they can't ship the strawberries the same way as the pears."""
88020,B001EPPYH4,A14ESHE6916CRM,Evergreen,15,22,1,1286236800,No Chocolate,"""Anybody bother to notice that there is no chocolate listed as an ingredient in this hot """"chocolate?"""""""
70605,B000FNB3AI,A3J286IGAL39MS,"""Albert C. Yost """"food storer""""""",1,1,5,1171324800,cookie,best store cookie I have ever tasted & carefully selected ingredients.
170684,B001H3RVZ6,A2L2P0NA84QF2C,R. Hilse,1,1,5,1263686400,BEST SAUCE EVER!!,I put this on pretty much EVERYTHING I eat since I have gotten it. It's AMAZING!!!
57804,B000EVOSE4,ATU43S2BDH8S3,naveed119,4,7,1,1284076800,gummy bears,These gummy bears were very stale i could not even eat them because they are not chewable what so ever
93935,B000VVY0WW,A22JXFGW3E68U4,Ms. Gadget,3,3,5,1263081600,My dogs love these...,These are so nice and natural without any smell.. My dogs never choke on these.  They go crazy for them.  They won't leave any stains anywhere either.  We even have 2 kittens that like to take them to their room and torture our dogs!!  They are really a nice treat for your dogs....My small dog usually finishes one in 30-45 minutes.
36468,B004CLCEDE,A381NZ39L013WQ,Loren Jordan,3,4,5,1301961600,a must try for any dieter!,I ordered these and then read all the reviews of the smell and texture and thought omg what did i just order. Cause i got the BIG sampler pack. Once i recieved them i opened the package and the smell is pretty strong fishy smell but not that bad. I cooked them exactly how it said to and they came out perfect. No smell or funny textures. I was worried i wouldnt be able to make them right but its pretty simple. We were doing the HCG diet and it got very boreing eating the same thing everyday and this added so many more options that we could do with the allotted food!
35899,B000LKXJEI,AJ3MM7R0X38L1,"""T. Rand """"veg mom""""""",0,0,1,1346284800,Yuck!,My son really wanted these as he loves the other flavors. But They are DISGUSTING!!! Too much lime :(  So bummed I bought a case and can't return the unopened 23 we didn't touch and do not plan on touching.
111858,B000YPQBY0,A3E8EAIR2H9OOP,Sharyn,0,0,5,1311552000,60th anniversary,We use these cracker jacks for a 60th wedding anniversary for my inlaws and they were happy to see it on the guest table. My mother inlaw got her cracker jack 60 years ago and never opened it. It's an original. It was a hit at her party.
98394,B004GW6O9E,A21YGZFCHKKJR,Sarah B. Klieger,0,0,5,1346457600,Super tasty and gluten free,Love these bars. They're easy to tote around and taste like real food! They actually satisfy peanut butter/chocolate cravings! Plus they're gluten free. I've purchased these at different places. They were on sale here and qualified for free shipping...I got two boxes since they tend to go fast!
155839,B00008DFNV,A2CB7HX0U1CUKW,Bobster Deluxe,0,0,5,1183161600,Babycat  34 is in excellent product,I am feeding five kittens at present and offered them three different kitten foods and they prefer this. They are presently five weeks old and the babycat34 is an excellent and well thought out product. The kibble is tiny (much smaller than any of the others I've seen) and just perfect as a starting dry food....they can eat it much more easily. If you want to start young kittens on dry food this is the stuff. It is aimed at kittens age 1-4 months and is very age targeted. It is really really great that a company has focused on such a narrow (but vital) need in this age of mass marketing.
74900,B0026RQTGE,APE73RAECBNQ5,sassygirl622,0,0,5,1323820800,My dog loves these dental chews.,My dog loves these dental chews and they work well to keep most of the plaque off her teeth.  That saves on the vet bill.
175025,B000261O02,A2QBQ60D517ZRJ,Jen,2,2,5,1300406400,Puppy loves it!,I had a really hard time finding a somewhat affordable natural canned food for our puppy. I was having problems with him eating just his kibble so on a whim I tried a little bit of this mixed in and he LOVED IT. Ever since I've been buying in bulk on amazon..its cheapest here.
96282,B004HOLD4W,ALH6AGA555E45,HappyMommy,0,0,5,1346630400,YUM!,My whole family loves these almonds. We're buying a pack of 12 about once a month. Great price (even cheaper than what we've been able to find at the grocery store). Great quality. Healthier than salt & vinegar chips :) Wish Amazon had this item as a Subscribe and Save!!
152913,B000KETAGG,A2GSRU7S9QFNDS,"""Rox """"roxl75""""""",3,7,1,1234137600,no way not anymore,"""ever since i read that a dachshund died from eating greenies i stopped giving them to my dogs i'm not willing to risk their lives for better breath or to keep them busy<br />you can do an online search for the story by typing """"dachshund burt"""""""
40581,B00020HHRW,A2L19XLK1JQS3I,"""Elizabeth Bennett """"Lizzy""""""",3,3,5,1181692800,Great TEA!,I have purchased this brand of tea before and knew the quality was great but glad to have gotten a great price also!!  Delivery was prompt and service was great!
61746,B001HX59ZU,A19Z4A1XLJP52Y,"""S. Hunnicutt """"Happy Mom""""""",0,0,5,1313020800,My Favorite Tea,I know most people love the more expensive brands of tea....but this is my favorite.  It's also cheaper to order from Amazon that Kuerig.
98438,B004GW6O9E,ATYSYL1XX0FIF,Sam's Mommy,0,0,5,1328486400,Cashew one is the best,I loved this bar. The cashew one is my favorite. I hated the cherry one and apple one is tolerable. It is definitely filling and it is tasty.
70473,B002E0S4UW,APYKUT4V0KX49,Trophyhead,0,0,5,1299283200,Finally an empty container!!,What more can I saythat has not already been said.  These things are great!  We have gone through about 50 of them and for the first time ever all the packages are empty.  There is nothing I hate more than wasting food and I am sure all parents of toddlers have thrown out literally a ton of uneaten food.  For some reason both my boys 2 & 4 always eat the entire serving of these.  Great product!
19168,B001E5E20O,A1WKEAS58297E5,"""Jesus First """"Darren & Holly""""""",5,5,5,1224547200,Love it!,I love this tea - bold and smooth. I love the fact that you can use the tea leaves for more than one steep. It really makes it go a long way. I will be getting this again!
104087,B001E50THY,AG0O3MED4Y55D,Steven J. Fecker,3,9,1,1288915200,I Can't Believe the Price,I happened upon this item by accident when looking at coffee makers. While I feel Eight O'Clock Columbian is great coffee I can't believe anyone would pay this price for it.  I just purchased four bags for ten dollars ($10.00) at my local Giant Food Store as<br />it is on sale at two for the price of one.  I always stock up when they have this sale which happens every few months.
31556,B001E5DXEU,AQ1DB8S6RKNDK,hw1234,0,0,5,1300924800,Satisfying!,This is hands down the best Chai that I have ever tasted.  It has a rich creamy vanilla taste that satisfys every time.
158129,B001IZIB34,A2RIRJMEYCR451,Gabriela Suarez,1,2,5,1265846400,LOVE THIS PRODUCT,My daughter is allergic to enriched flour. This product is made with ORGANIC flour and is very natural.. We love it!!!!!!!!
77905,B001ELJK8C,A2JVG1KLRJ2QST,Chris,0,0,5,1320192000,Can't keep them,This wine is great I can't keep them stocked my friends love them. I have another one on the way this is the beginning of a long relationship about to try the red wines next keep up the great work.
8210,B000BXUVYG,A1MGY0I9JI9S1C,"""L. Farmer """"lerafox1""""""",3,3,1,1291680000,Temptations Vomiting,I have two cats. My big boy has eaten these and never had a problem...as a matter of fact he has never vomited or had a hair ball since I adopted him at 2 months. My girl cat throws up every time she eats this particular flavor. Since I treat them equally these are no longer purchased. I hate to see my girl sick so I just recommend you watch your cats after you give them these treats. If not a problem...carry on.
16356,B007TJGZ54,A1ABMFM5GX1R7G,"""Sandra Cooney """"Geordie Girl""""""",0,0,4,1268006400,Mellow Coffee,Green Mountain is one of my favorite coffee brands.  Breakfast blend is mellow and a great way to start your day.
74799,B0026RQTGE,AHY7OT7T9NNGV,Looking for Reliable/Great products,0,0,5,1338336000,My Shiba Inu loves this as a favorite bedtime treat,Good for dogs with sensitive stomachs and tasty too!  Also very healthy / great guaranteed analysis.  Am already on my second box of 96 Teeny's!
49200,B0015UX574,AIBFF0FM9AHJ6,kim,0,0,5,1343088000,delicious!!,I love these!! Buying the bigger pack is definitely worth it. I share with all my friends and everyone loves them! We each have our own favorite flavors. These are a delicious and addicting candy!
159161,B000A0ICY6,A2VLMSHVNH13FX,Tealover,0,1,5,1338595200,Great!,"""it tastes good and is good for you! a friend from china said that Pu Erh tea is """"the tea of the gods"""".  It's good for your heart and your health! It's the better tea out of others I've tried and it's the right price."""
96589,B000EHW0NY,A2AF8V41IQ97EM,"""Eric Ivers """"Grand Poobah""""""",0,0,5,1235779200,GF Pasta,Best gluten free pasta on the market.  The corn in it gives it body that the rice alone can't.
115785,B000EZOOZI,A2UW73HU9UMOTY,RB123,0,0,5,1343865600,Healthy great tasting jerky,I just finished an 8 pack I ordered and just wanted to say this is the best jerky on the market. It has great flavor and it's very healthy. I definitely recommend!!
50053,B000ER5DFQ,A3HI6N7GG4B2SW,K. Weaver,0,0,5,1262649600,Great,My baby loves Rice and Lentil and is one of her favorite things to eat.  If we are going somewhere I won't be able to warm the food she will eat this one cold.
84910,B001J3ZUQ6,A2MPB7BORVVJCZ,S. Irving,2,2,5,1265155200,Easy on the gums,Regular popcorn shreds my gums and gets stuck deep down in them. This popcorn is a dream. It is easy on my gums and nothing gets stuck.<br /><br />I like to put 1/4 cup of kernels into a paper lunch bag and microwave it. The flavors are fantastic without adding anything to it. I'll never buy regular popcorn again.
6977,B004K30HO2,A8LQA5GPKT15S,rmr,0,0,5,1324512000,Good Buy,This was a great buy for the money and a hard product to find.  I was pleased when I received it doing it this way I cut my coffee costs down by 2/3rd even after you consider the price of the product I am very happy
1647,B001RVFDOO,A194U71OZ5YTLH,K. Kumar,0,0,5,1304294400,Yummy:),"""We received our assorted single serve packs today. This is the first time we ordered Popchips. They taste so good. We are already down by 5 packets between adults and kids.<br />Please bear in mind that these chips will in no way compete with """"regular"""" fried potato chips. The low calories per bag is very much a part of why they deserve 5 stars. I'm sure we will be ordering more. Yay to finding a new healthier snack alternative."""
99607,B000COCLYM,A2MCWHS91DVRFY,C. Kennedy,1,1,5,1178668800,Amazing Product to diminish shedding,I have a Norweigan Elkhound and he generally sheds an incredible amount especially in the Spring.  I started him on the Shed Stop 4 weeks ago and it is just amazing how much of a difference I'm seeing.  His shedding has really diminished and his coat looks great.
74858,B0026RQTGE,A1T4Z0W33N0E56,eb2k5,0,0,5,1330646400,my dogs go crazy for Greenies,My chihuahua and pomeranian get so excited when I bring out the teenie dental chews after their meal--I hope these are always in stock as I buy them frequently. It does seems to help reduce the tartar on their teeth and it's exceptionally high in protein unlike other treats.
2083,B005HGAVGK,A1TPGWR8AZTT9,J. Lewis,2,2,1,1336608000,Not what I ordered.,I got two Teas and one type of iced coffe and the rest were HOLIDAY COFFEES and APPLE CIDER!  Spicy Eggnog? Gingerbread? Bait and swtich.  The only redeeming factor - Amazon was great and issued me a refund.
73154,B000JWZQGW,AJYVDLPSFBMWG,R. Daniels,0,0,5,1255910400,Excellent Purchase,This was a very good product. The pricing per case can't be beat. I would buy this product from this seller again.
35641,B005AO13NE,A22PGKHSKSYILK,Mike,0,0,2,1337558400,No sugar and little flavor,You get some root beer taste at the beginning but it fades very quickly. Mostly tasteless. I would not buy them again.
82864,B007TGDXNO,A2WZX6E6BF2R1G,Anthony,0,0,5,1348358400,Great bold flavor coffee for keurig machines.,This is now the only coffee I order for my Keurig.  The quality is much better than i initially expected and the price is great.  At first when i saw the k-kup it was different so i expected it not to work but after the first coffee I was hooked.  This tastes to me like a starbucks flavor with the full body boldness.  I would definitely recommend especially for with the subscription discount.
136622,B000JJXC70,A3GG1DA2UCMRTT,FMB,0,0,5,1250380800,Great training treats - my cat luvs them,I use these treats for training my Maine Coon.  These are great for training because they are soft enough to break into small pieces and the cat can eat them quickly and await your next command.  You do need to keep them sealed and in the refrigerator after opening and use before the expiration date.
129044,B003FE1O3K,A3OO7MHJX9LCCP,Ny87,1,2,5,1296777600,A lifesaver,I moved to VA and was unable to find this candy no matter how hard I tried. Thank you AMAZON!<br /><br />The shipping was fast. I will def order again!
4854,B00139TT72,A13BBLOXG79N60,Miss Daisy,0,0,5,1350345600,Why I like Newmans,Excellent I needed a dog food without copper as an ingredient and found Newmansbon the Internet. It has proven to be a great choice and my dog had thrived
87002,B006W6YHYQ,A2HULPDCUS5Y7H,oposliv,0,0,5,1346976000,Dogs reward,My dogs get all excited when I come home since they will get a Greenie as a treat.  They love the taste plus it cleans their teeth.
92467,B000W5QSYA,ALXVMU235GJGE,Denise Ross,0,0,5,1325116800,Dogs love Taste of the Wild,Our four dogs love this dog food.  They loved the canned so much that I switched their dry over to Taste of the Wild and they are just as crazy about it!
33720,B000CONMBS,AFTDRHB2KH8KD,George Vaccaro,0,0,5,1289779200,I love Pirate's Booty!,...seems like that statement could be embarrassingly taken out of context :).<br /><br />This a great snack that is tasty and not high in fat like many other similar snacks.  Amazon's subscribe and save seems like a great way to get it for a really great price too.  I'm hooked! :)
163376,B000CQID1A,A3QA0BBQW08DLZ,"""Mc """"m0c21""""""",0,0,4,1338854400,Okay but not the same as the larger ones,I find the small .28 ounce ones to be more stringy and chewier. Similar flavor and still edible so it's okay. I would definitely buy the larger sticks though.
124073,B000IYYRXO,A12AQ25KN40SNR,grandmama cook,0,0,4,1224720000,cafe dvita canister,Good low cal snack drink and satisfies a midmorning craving. Handy canister to use at home.
23933,B0013NUGDE,A3NJ7NZL6M3AR,MamaT,0,0,5,1308355200,Great for Dieters,Great for Dieters. Better taste than baked chips. I like these with the regular pop chips for good flavor. Just right on saltiness. Target carries them also but not all flavors.
153682,B005HGOIQY,A2CU37VSVPJ1EQ,sofian,1,1,5,1317859200,GREAT substitute for sugar and much better tasting,"""I just started using coconut sugar as a substitute for regular sugar in my cookies and sweet bread. I love the caramelized flavor. I also sprinkle it on my lattes and oat meal...sooo yummy. Now I don't feel bad that my kids want to add """"sugar"""" to their cereals and fruit since coconut sugar has naturally occurring vitamins and minerals. Love this new product!!!"""
93163,B000WFLZ84,A1Z2W8DZFUAJGP,Ms. B,4,4,5,1327622400,Premium Edge Dry Cat Food,I have 5 cats that enjoy feeding time. They have had several brands of dry cat food and seem to really like this one and Chicken Soup For The Cat Lovers Soul.
50576,B0000DGG22,A38L7P5IQE1786,Ilene R. Johnson,2,3,5,1305676800,great product - even greater vendor,Lou from Lou's Bonsai is true to his word - he will give his cell phone and make sure everything arrived in order and answer any questions - no matter how small one thinks it may be.  I rate Lou's Bonsai a 10.
176818,B0019413WA,AEU94JI7B7IOB,"""Audree Disraeli """"oneg maven""""""",2,3,3,1235692800,oneg maven,Thiis where it all started for me.  Great snack and no weight watcher points.<br />I carry these around with me when I feel I need to chew on something.  Best tasting<br />of all that I have tried
11917,B001CD1VI4,A7B49JA8ZZ1RQ,D M Burke,0,0,5,1336348800,great nutrition and taste,I eat these cookies frequently using the subscribe method.  The nutrition provided is high quality.<br />I recommend all the Erin cookies for a snack or meal.
72146,B001E96NVG,AIRQR25NNSB4X,J. Davenport,0,0,5,1294444800,Love this snack!,This is a great snack! It's perfect for my 5 year old too - he loves that it's crunchy and sweet.  And I love that it's all natural! Just fruit!  Great snack that i've been recommending to everyone.
16211,B000E8Y5CC,A15MD4AQA93OSH,SPanda,0,0,5,1350864000,Excellent Blend of Flavors...,We came across this tea at PF Chang's China Bistro a few years back.  This flavor has became our favorite blend of tea.  It does well as hot or iced tea.
148059,B002GWH8CI,A1YF44Z8225YY0,Alexander L. Dykes,0,0,5,1347408000,Excellent tea,All of their tea is of excellent quality. This is one of the better Chai loose leaf teas I have had.
98982,B001ED0H3C,A1XM4P40K1OPOM,"""James M. Martin """"Mike""""""",0,0,5,1336694400,Will this probe work for the Oregon Scientific?,I beleive the probe I have for my Oregon Scientific is burned out.  Does anyone know if this one will work in it?
54791,B002RU3GH0,A1YRVM0NGAHUHG,knaackt00,0,0,5,1336262400,great,Great product would definitely buy again m n o p q r s t u v w x y z
183632,B00032FS02,A2LVD2BHT4Q8Q5,Martin M. Rosenbluth,1,1,5,1210809600,Taste of childhood!,An eggcream made with Fox's U-Bet...pure bliss! Nothing else even comes close. One sip and I am six years old and back in Brooklyn. Which considering I am pushing 50 and living in North Carolina is no small feat. Got me through law school!
149072,B000KTZ1VO,A431VJJVNVOS4,Kyle S. Nelson,1,1,5,1267747200,yummy,The jell rings were packaged so they wouldn't be damaged and weren't melted from heat or anything. Make sure you refrigerate them when you get them though they are much better cold!
